idserie, month , periodo, val  , val_originale, ricostruito
     12, Nov-21,      34, 19   ,            19,           0
     12, Dec-21,      35, 23   ,            23,           0
     12, Jan-22,      36, 21   ,            21,           0
     12, Feb-22,      37, 19   ,            19,           0
     12, Mar-22,      38, 19   ,            19,           0
     12, Apr-22,      39, 21   ,            21,           0
     12, May-22,      40, 19   ,            19,           0
     12, Jun-22,      41, 19   ,            19,           0
     12, Jul-22,      42, 23   ,            23,           0
     12, Aug-22,      43, 21   ,            21,           0
     12, Sep-22,      44, 23   ,            23,           0
     12, Oct-22,      45, 22   ,            22,           0
     12, Nov-22,      46, 23   ,            23,           0
     12, Dec-22,      47, 25   ,            25,           0
     13, Jan-19,       0, 17   ,            17,           0
     13, Feb-19,       1, 18   ,            18,           0
     13, Mar-19,       2, 18   ,            18,           0
     13, Apr-19,       3, 18   ,            18,           0
     13, May-19,       4, 18   ,            18,           0
     13, Jun-19,       5, 19   ,            19,           0
     13, Jul-19,       6, 19   ,            19,           0
     13, Aug-19,       7, 19   ,            19,           0
     13, Sep-19,       8, 18   ,            18,           0
     13, Oct-19,       9, 20   ,            20,           0
     13, Nov-19,      10, 19   ,            19,           0
     13, Dec-19,      11, 21   ,            21,           0
     13, Jan-20,      12, 19   ,            19,           0
     13, Feb-20,      13, 19.0 ,            16,           1
     13, Mar-20,      14, 20.33,            15,           1
     13, Apr-20,      15, 21.0 ,            18,           1
     13, May-20,      16, 20   ,            20,           0
     13, Jun-20,      17, 20   ,            20,           0
     13, Jul-20,      18, 21   ,            21,           0
     13, Aug-20,      19, 20   ,            20,           0
     13, Sep-20,      20, 19   ,            19,           0
     13, Oct-20,      21, 21   ,            21,           0
     13, Nov-20,      22, 21   ,            21,           0
     13, Dec-20,      23, 22   ,            22,           0
     13, Jan-21,      24, 20   ,            20,           0
     13, Feb-21,      25, 19   ,            19,           0
     13, Mar-21,      26, 21   ,            21,           0
     13, Apr-21,      27, 22   ,            22,           0
     13, May-21,      28, 22   ,            22,           0
     13, Jun-21,      29, 20   ,            20,           0
     13, Jul-21,      30, 22   ,            22,           0
     13, Aug-21,      31, 23   ,            23,           0
     13, Sep-21,      32, 22   ,            22,           0
     13, Oct-21,      33, 23   ,            23,           0
     13, Nov-21,      34, 21   ,            21,           0
     13, Dec-21,      35, 25   ,            25,           0
     13, Jan-22,      36, 23   ,            23,           0
     13, Feb-22,      37, 20   ,            20,           0
     13, Mar-22,      38, 22   ,            22,           0
     13, Apr-22,      39, 23   ,            23,           0
     13, May-22,      40, 23   ,            23,           0
     13, Jun-22,      41, 23   ,            23,           0
     13, Jul-22,      42, 24   ,            24,           0
     13, Aug-22,      43, 23   ,            23,           0
     13, Sep-22,      44, 23   ,            23,           0
     13, Oct-22,      45, 26   ,            26,           0
     13, Nov-22,      46, 25   ,            25,           0
     13, Dec-22,      47, 28   ,            28,           0
     14, Jan-19,       0, 20   ,            20,           0
     14, Feb-19,       1, 19   ,            19,           0
     14, Mar-19,       2, 21   ,            21,           0
     14, Apr-19,       3, 21   ,            21,           0
     14, May-19,       4, 21   ,            21,           0
     14, Jun-19,       5, 22   ,            22,           0
     14, Jul-19,       6, 21   ,            21,           0
     14, Aug-19,       7, 21   ,            21,           0
     14, Sep-19,       8, 22   ,            22,           0
     14, Oct-19,       9, 21   ,            21,           0
     14, Nov-19,      10, 22   ,            22,           0
     14, Dec-19,      11, 23   ,            23,           0
     14, Jan-20,      12, 22   ,            22,           0
     14, Feb-20,      13, 21.0 ,            18,           1
     14, Mar-20,      14, 22.33,            16,           1
     14, Apr-20,      15, 22.33,            20,           1
     14, May-20,      16, 22   ,            22,           0
     14, Jun-20,      17, 22   ,            22,           0
     14, Jul-20,      18, 22   ,            22,           0
     14, Aug-20,      19, 22   ,            22,           0
     14, Sep-20,      20, 22   ,            22,           0
     14, Oct-20,      21, 22   ,            22,           0
     14, Nov-20,      22, 23   ,            23,           0
     14, Dec-20,      23, 26   ,            26,           0
     14, Jan-21,      24, 23   ,            23,           0
     14, Feb-21,      25, 21   ,            21,           0
     14, Mar-21,      26, 23   ,            23,           0
     14, Apr-21,      27, 22   ,            22,           0
     14, May-21,      28, 24   ,            24,           0
     14, Jun-21,      29, 24   ,            24,           0
     14, Jul-21,      30, 23   ,            23,           0
     14, Aug-21,      31, 23   ,            23,           0
     14, Sep-21,      32, 23   ,            23,           0
     14, Oct-21,      33, 25   ,            25,           0
     14, Nov-21,      34, 25   ,            25,           0
     14, Dec-21,      35, 27   ,            27,           0
     14, Jan-22,      36, 24   ,            24,           0
     14, Feb-22,      37, 23   ,            23,           0
     14, Mar-22,      38, 23   ,            23,           0
     14, Apr-22,      39, 24   ,            24,           0
     14, May-22,      40, 24   ,            24,           0
     14, Jun-22,      41, 24   ,            24,           0
     14, Jul-22,      42, 25   ,            25,           0
     14, Aug-22,      43, 23   ,            23,           0
     14, Sep-22,      44, 25   ,            25,           0
     14, Oct-22,      45, 25   ,            25,           0
     14, Nov-22,      46, 25   ,            25,           0
     14, Dec-22,      47, 26   ,            26,           0
     15, Jan-19,       0, 12   ,            12,           0
     15, Feb-19,       1, 11   ,            11,           0
     15, Mar-19,       2, 11   ,            11,           0
     15, Apr-19,       3, 12   ,            12,           0
     15, May-19,       4, 13   ,            13,           0
     15, Jun-19,       5, 13   ,            13,           0
     15, Jul-19,       6, 13   ,            13,           0
     15, Aug-19,       7, 13   ,            13,           0
     15, Sep-19,       8, 13   ,            13,           0
     15, Oct-19,       9, 13   ,            13,           0
     15, Nov-19,      10, 15   ,            15,           0
     15, Dec-19,      11, 17   ,            17,           0
     15, Jan-20,      12, 14   ,            14,           0
     15, Feb-20,      13, 13.67,            11,           1
     15, Mar-20,      14, 15.0 ,            11,           1
     15, Apr-20,      15, 15.67,            12,           1
     15, May-20,      16, 16   ,            16,           0
     15, Jun-20,      17, 15   ,            15,           0
     15, Jul-20,      18, 16   ,            16,           0
     15, Aug-20,      19, 15   ,            15,           0
     15, Sep-20,      20, 15   ,            15,           0
     15, Oct-20,      21, 17   ,            17,           0
     15, Nov-20,      22, 16   ,            16,           0
     15, Dec-20,      23, 20   ,            20,           0
     15, Jan-21,      24, 16   ,            16,           0
     15, Feb-21,      25, 14   ,            14,           0
     15, Mar-21,      26, 15   ,            15,           0
     15, Apr-21,      27, 17   ,            17,           0
     15, May-21,      28, 17   ,            17,           0
     15, Jun-21,      29, 18   ,            18,           0
     15, Jul-21,      30, 17   ,            17,           0
     15, Aug-21,      31, 17   ,            17,           0
     15, Sep-21,      32, 17   ,            17,           0
     15, Oct-21,      33, 20   ,            20,           0
     15, Nov-21,      34, 18   ,            18,           0
     15, Dec-21,      35, 20   ,            20,           0
     15, Jan-22,      36, 19   ,            19,           0
     15, Feb-22,      37, 16   ,            16,           0
     15, Mar-22,      38, 19   ,            19,           0
     15, Apr-22,      39, 18   ,            18,           0
     15, May-22,      40, 19   ,            19,           0
     15, Jun-22,      41, 21   ,            21,           0
     15, Jul-22,      42, 20   ,            20,           0
     15, Aug-22,      43, 18   ,            18,           0
     15, Sep-22,      44, 19   ,            19,           0
     15, Oct-22,      45, 21   ,            21,           0
     15, Nov-22,      46, 21   ,            21,           0
     15, Dec-22,      47, 26   ,            26,           0
     16, Jan-19,       0, 14   ,            14,           0
     16, Feb-19,       1, 13   ,            13,           0
     16, Mar-19,       2, 14   ,            14,           0
     16, Apr-19,       3, 14   ,            14,           0
     16, May-19,       4, 15   ,            15,           0
     16, Jun-19,       5, 15   ,            15,           0
     16, Jul-19,       6, 15   ,            15,           0
     16, Aug-19,       7, 14   ,            14,           0
     16, Sep-19,       8, 15   ,            15,           0
     16, Oct-19,       9, 15   ,            15,           0
     16, Nov-19,      10, 15   ,            15,           0
     16, Dec-19,      11, 18   ,            18,           0
     16, Jan-20,      12, 15   ,            15,           0
     16, Feb-20,      13, 15.0 ,            13,           1
     16, Mar-20,      14, 16.0 ,            12,           1
     16, Apr-20,      15, 16.0 ,            14,           1
     16, May-20,      16, 15   ,            15,           0
     16, Jun-20,      17, 17   ,            17,           0
     16, Jul-20,      18, 15   ,            15,           0
     16, Aug-20,      19, 15   ,            15,           0
     16, Sep-20,      20, 16   ,            16,           0
     16, Oct-20,      21, 16   ,            16,           0
     16, Nov-20,      22, 16   ,            16,           0
     16, Dec-20,      23, 18   ,            18,           0
     16, Jan-21,      24, 16   ,            16,           0
     16, Feb-21,      25, 15   ,            15,           0
     16, Mar-21,      26, 17   ,            17,           0
     16, Apr-21,      27, 16   ,            16,           0
     16, May-21,      28, 16   ,            16,           0
     16, Jun-21,      29, 18   ,            18,           0
     16, Jul-21,      30, 17   ,            17,           0
     16, Aug-21,      31, 17   ,            17,           0
     16, Sep-21,      32, 17   ,            17,           0
     16, Oct-21,      33, 18   ,            18,           0
     16, Nov-21,      34, 17   ,            17,           0
     16, Dec-21,      35, 19   ,            19,           0
     16, Jan-22,      36, 17   ,            17,           0
     16, Feb-22,      37, 17   ,            17,           0
     16, Mar-22,      38, 17   ,            17,           0
     16, Apr-22,      39, 18   ,            18,           0
     16, May-22,      40, 17   ,            17,           0
     16, Jun-22,      41, 19   ,            19,           0
     16, Jul-22,      42, 19   ,            19,           0
     16, Aug-22,      43, 17   ,            17,           0
     16, Sep-22,      44, 18   ,            18,           0
     16, Oct-22,      45, 18   ,            18,           0
     16, Nov-22,      46, 19   ,            19,           0
     16, Dec-22,      47, 21   ,            21,           0
     17, Jan-19,       0,  9   ,             9,           0
     17, Feb-19,       1,  8   ,             8,           0
     17, Mar-19,       2, 10   ,            10,           0
     17, Apr-19,       3, 10   ,            10,           0
     17, May-19,       4,  9   ,             9,           0
     17, Jun-19,       5, 10   ,            10,           0
     17, Jul-19,       6, 11   ,            11,           0
     17, Aug-19,       7, 10   ,            10,           0
     17, Sep-19,       8, 10   ,            10,           0
     17, Oct-19,       9, 10   ,            10,           0
     17, Nov-19,      10,  9   ,             9,           0
     17, Dec-19,      11, 13   ,            13,           0
     17, Jan-20,      12, 10   ,            10,           0
     17, Feb-20,      13, 10.0 ,             8,           1
     17, Mar-20,      14, 11.0 ,             8,           1
     17, Apr-20,      15, 10.67,             9,           1
     17, May-20,      16, 10   ,            10,           0
     17, Jun-20,      17, 10   ,            10,           0
     17, Jul-20,      18, 11   ,            11,           0
     17, Aug-20,      19, 10   ,            10,           0
     17, Sep-20,      20, 12   ,            12,           0
     17, Oct-20,      21, 12   ,            12,           0
     17, Nov-20,      22, 12   ,            12,           0
     17, Dec-20,      23, 12   ,            12,           0
     17, Jan-21,      24, 11   ,            11,           0
     17, Feb-21,      25, 10   ,            10,           0
     17, Mar-21,      26, 11   ,            11,           0
     17, Apr-21,      27, 11   ,            11,           0
     17, May-21,      28, 11   ,            11,           0
     17, Jun-21,      29, 11   ,            11,           0
     17, Jul-21,      30, 11   ,            11,           0
     17, Aug-21,      31, 11   ,            11,           0
     17, Sep-21,      32, 11   ,            11,           0
     17, Oct-21,      33, 12   ,            12,           0
     17, Nov-21,      34, 12   ,            12,           0
     17, Dec-21,      35, 14   ,            14,           0
     17, Jan-22,      36, 11   ,            11,           0
     17, Feb-22,      37, 12   ,            12,           0
     17, Mar-22,      38, 12   ,            12,           0
     17, Apr-22,      39, 11   ,            11,           0
     17, May-22,      40, 12   ,            12,           0
     17, Jun-22,      41, 13   ,            13,           0
     17, Jul-22,      42, 12   ,            12,           0
     17, Aug-22,      43, 11   ,            11,           0
     17, Sep-22,      44, 13   ,            13,           0
     17, Oct-22,      45, 14   ,            14,           0
     17, Nov-22,      46, 12   ,            12,           0
     17, Dec-22,      47, 14   ,            14,           0
     18, Jan-19,       0, 12   ,            12,           0
     18, Feb-19,       1, 11   ,            11,           0
     18, Mar-19,       2, 11   ,            11,           0
     18, Apr-19,       3, 12   ,            12,           0
     18, May-19,       4, 12   ,            12,           0
     18, Jun-19,       5, 12   ,            12,           0
     18, Jul-19,       6, 12   ,            12,           0
     18, Aug-19,       7, 12   ,            12,           0
     18, Sep-19,       8, 12   ,            12,           0
     18, Oct-19,       9, 12   ,            12,           0
     18, Nov-19,      10, 13   ,            13,           0
     18, Dec-19,      11, 14   ,            14,           0
     18, Jan-20,      12, 12   ,            12,           0
     18, Feb-20,      13, 12.33,             9,           1
     18, Mar-20,      14, 13.0 ,             9,           1
     18, Apr-20,      15, 12.67,            11,           1
     18, May-20,      16, 12   ,            12,           0
     18, Jun-20,      17, 13   ,            13,           0
     18, Jul-20,      18, 13   ,            13,           0
     18, Aug-20,      19, 13   ,            13,           0
     18, Sep-20,      20, 12   ,            12,           0
     18, Oct-20,      21, 13   ,            13,           0
     18, Nov-20,      22, 13   ,            13,           0
     18, Dec-20,      23, 16   ,            16,           0
     18, Jan-21,      24, 13   ,            13,           0
     18, Feb-21,      25, 13   ,            13,           0
     18, Mar-21,      26, 13   ,            13,           0
     18, Apr-21,      27, 12   ,            12,           0
     18, May-21,      28, 13   ,            13,           0
     18, Jun-21,      29, 14   ,            14,           0
     18, Jul-21,      30, 15   ,            15,           0
     18, Aug-21,      31, 13   ,            13,           0
     18, Sep-21,      32, 14   ,            14,           0
     18, Oct-21,      33, 14   ,            14,           0
     18, Nov-21,      34, 14   ,            14,           0
     18, Dec-21,      35, 16   ,            16,           0
     18, Jan-22,      36, 13   ,            13,           0
     18, Feb-22,      37, 13   ,            13,           0
     18, Mar-22,      38, 15   ,            15,           0
     18, Apr-22,      39, 14   ,            14,           0
     18, May-22,      40, 14   ,            14,           0
     18, Jun-22,      41, 15   ,            15,           0
     18, Jul-22,      42, 14   ,            14,           0
     18, Aug-22,      43, 14   ,            14,           0
     18, Sep-22,      44, 14   ,            14,           0
     18, Oct-22,      45, 15   ,            15,           0
     18, Nov-22,      46, 15   ,            15,           0
     18, Dec-22,      47, 17   ,            17,           0
     19, Jan-19,       0,  9   ,             9,           0
     19, Feb-19,       1,  8   ,             8,           0
     19, Mar-19,       2, 10   ,            10,           0
     19, Apr-19,       3,  9   ,             9,           0
     19, May-19,       4,  9   ,             9,           0
     19, Jun-19,       5,  9   ,             9,           0
     19, Jul-19,       6, 10   ,            10,           0
     19, Aug-19,       7,  9   ,             9,           0
     19, Sep-19,       8, 10   ,            10,           0
     19, Oct-19,       9, 10   ,            10,           0
     19, Nov-19,      10, 10   ,            10,           0
     19, Dec-19,      11, 10   ,            10,           0
     19, Jan-20,      12, 10   ,            10,           0
     19, Feb-20,      13,  8.67,             9,           1
     19, Mar-20,      14, 10.0 ,             7,           1
     19, Apr-20,      15,  9.0 ,             9,           1
     19, May-20,      16, 10   ,            10,           0
     19, Jun-20,      17,  9   ,             9,           0
     19, Jul-20,      18, 10   ,            10,           0
     19, Aug-20,      19,  9   ,             9,           0
     19, Sep-20,      20,  9   ,             9,           0
     19, Oct-20,      21,  9   ,             9,           0
     19, Nov-20,      22, 10   ,            10,           0
     19, Dec-20,      23, 11   ,            11,           0
     19, Jan-21,      24,  9   ,             9,           0
     19, Feb-21,      25,  9   ,             9,           0
     19, Mar-21,      26, 10   ,            10,           0
     19, Apr-21,      27,  9   ,             9,           0
     19, May-21,      28, 10   ,            10,           0
     19, Jun-21,      29, 10   ,            10,           0
     19, Jul-21,      30, 10   ,            10,           0
     19, Aug-21,      31, 10   ,            10,           0
     19, Sep-21,      32,  9   ,             9,           0
     19, Oct-21,      33, 11   ,            11,           0
     19, Nov-21,      34,  9   ,             9,           0
     19, Dec-21,      35, 10   ,            10,           0
     19, Jan-22,      36, 10   ,            10,           0
     19, Feb-22,      37,  9   ,             9,           0
     19, Mar-22,      38, 10   ,            10,           0
     19, Apr-22,      39,  9   ,             9,           0
     19, May-22,      40, 10   ,            10,           0
     19, Jun-22,      41, 10   ,            10,           0
     19, Jul-22,      42, 10   ,            10,           0
     19, Aug-22,      43, 10   ,            10,           0
     19, Sep-22,      44, 10   ,            10,           0
     19, Oct-22,      45, 11   ,            11,           0
     19, Nov-22,      46, 10   ,            10,           0
     19, Dec-22,      47, 12   ,            12,           0
     20, Jan-19,       0, 20   ,            20,           0
     20, Feb-19,       1, 19   ,            19,           0
     20, Mar-19,       2, 20   ,            20,           0
     20, Apr-19,       3, 21   ,            21,           0
     20, May-19,       4, 20   ,            20,           0
     20, Jun-19,       5, 21   ,            21,           0
     20, Jul-19,       6, 21   ,            21,           0
     20, Aug-19,       7, 21   ,            21,           0
     20, Sep-19,       8, 22   ,            22,           0
     20, Oct-19,       9, 22   ,            22,           0
     20, Nov-19,      10, 22   ,            22,           0
     20, Dec-19,      11, 23   ,            23,           0
     20, Jan-20,      12, 22   ,            22,           0
     20, Feb-20,      13, 20.67,            18,           1
     20, Mar-20,      14, 22.0 ,            16,           1
     20, Apr-20,      15, 22.33,            19,           1
     20, May-20,      16, 22   ,            22,           0
     20, Jun-20,      17, 23   ,            23,           0
     20, Jul-20,      18, 22   ,            22,           0
     20, Aug-20,      19, 22   ,            22,           0
     20, Sep-20,      20, 23   ,            23,           0
     20, Oct-20,      21, 23   ,            23,           0
     20, Nov-20,      22, 23   ,            23,           0
     20, Dec-20,      23, 26   ,            26,           0
     20, Jan-21,      24, 22   ,            22,           0
     20, Feb-21,      25, 21   ,            21,           0
     20, Mar-21,      26, 23   ,            23,           0
     20, Apr-21,      27, 22   ,            22,           0
     20, May-21,      28, 23   ,            23,           0
     20, Jun-21,      29, 23   ,            23,           0
     20, Jul-21,      30, 25   ,            25,           0
     20, Aug-21,      31, 24   ,            24,           0
     20, Sep-21,      32, 24   ,            24,           0
     20, Oct-21,      33, 24   ,            24,           0
     20, Nov-21,      34, 24   ,            24,           0
     20, Dec-21,      35, 26   ,            26,           0
     20, Jan-22,      36, 25   ,            25,           0
     20, Feb-22,      37, 22   ,            22,           0
     20, Mar-22,      38, 23   ,            23,           0
     20, Apr-22,      39, 24   ,            24,           0
     20, May-22,      40, 23   ,            23,           0
     20, Jun-22,      41, 26   ,            26,           0
     20, Jul-22,      42, 26   ,            26,           0
     20, Aug-22,      43, 24   ,            24,           0
     20, Sep-22,      44, 24   ,            24,           0
     20, Oct-22,      45, 26   ,            26,           0
     20, Nov-22,      46, 25   ,            25,           0
     20, Dec-22,      47, 28   ,            28,           0
     21, Jan-19,       0,  9   ,             9,           0
     21, Feb-19,       1,  8   ,             8,           0
     21, Mar-19,       2,  9   ,             9,           0
     21, Apr-19,       3, 10   ,            10,           0
     21, May-19,       4, 11   ,            11,           0
     21, Jun-19,       5, 11   ,            11,           0
     21, Jul-19,       6, 11   ,            11,           0
     21, Aug-19,       7, 11   ,            11,           0
     21, Sep-19,       8, 13   ,            13,           0
     21, Oct-19,       9, 12   ,            12,           0
     21, Nov-19,      10, 13   ,            13,           0
     21, Dec-19,      11, 16   ,            16,           0
     21, Jan-20,      12, 14   ,            14,           0
     21, Feb-20,      13, 14.0 ,            11,           1
     21, Mar-20,      14, 15.0 ,            10,           1
     21, Apr-20,      15, 15.67,            12,           1
     21, May-20,      16, 15   ,            15,           0
     21, Jun-20,      17, 16   ,            16,           0
     21, Jul-20,      18, 15   ,            15,           0
     21, Aug-20,      19, 14   ,            14,           0
     21, Sep-20,      20, 17   ,            17,           0
     21, Oct-20,      21, 15   ,            15,           0
     21, Nov-20,      22, 15   ,            15,           0
     21, Dec-20,      23, 21   ,            21,           0
     21, Jan-21,      24, 16   ,            16,           0
     21, Feb-21,      25, 15   ,            15,           0
     21, Mar-21,      26, 15   ,            15,           0
     21, Apr-21,      27, 18   ,            18,           0
     21, May-21,      28, 18   ,            18,           0
     21, Jun-21,      29, 18   ,            18,           0
     21, Jul-21,      30, 20   ,            20,           0
     21, Aug-21,      31, 18   ,            18,           0
     21, Sep-21,      32, 21   ,            21,           0
     21, Oct-21,      33, 20   ,            20,           0
     21, Nov-21,      34, 22   ,            22,           0
     21, Dec-21,      35, 25   ,            25,           0
     21, Jan-22,      36, 21   ,            21,           0
     21, Feb-22,      37, 19   ,            19,           0
     21, Mar-22,      38, 21   ,            21,           0
     21, Apr-22,      39, 19   ,            19,           0
     21, May-22,      40, 21   ,            21,           0
     21, Jun-22,      41, 22   ,            22,           0
     21, Jul-22,      42, 25   ,            25,           0
     21, Aug-22,      43, 23   ,            23,           0
     21, Sep-22,      44, 24   ,            24,           0
     21, Oct-22,      45, 22   ,            22,           0
     21, Nov-22,      46, 23   ,            23,           0
     21, Dec-22,      47, 32   ,            32,           0
     22, Jan-19,       0, 26   ,            26,           0
     22, Feb-19,       1, 25   ,            25,           0
     22, Mar-19,       2, 26   ,            26,           0
     22, Apr-19,       3, 25   ,            25,           0
     22, May-19,       4, 26   ,            26,           0
     22, Jun-19,       5, 26   ,            26,           0
     22, Jul-19,       6, 27   ,            27,           0
     22, Aug-19,       7, 26   ,            26,           0
     22, Sep-19,       8, 27   ,            27,           0
     22, Oct-19,       9, 26   ,            26,           0
     22, Nov-19,      10, 26   ,            26,           0
     22, Dec-19,      11, 30   ,            30,           0
     22, Jan-20,      12, 27   ,            27,           0
     22, Feb-20,      13, 27.67,            23,           1
     22, Mar-20,      14, 28.33,            21,           1
     22, Apr-20,      15, 28.0 ,            24,           1
     22, May-20,      16, 28   ,            28,           0
     22, Jun-20,      17, 28   ,            28,           0
     22, Jul-20,      18, 29   ,            29,           0
     22, Aug-20,      19, 29   ,            29,           0
     22, Sep-20,      20, 29   ,            29,           0
     22, Oct-20,      21, 29   ,            29,           0
     22, Nov-20,      22, 29   ,            29,           0
     22, Dec-20,      23, 32   ,            32,           0
     22, Jan-21,      24, 29   ,            29,           0
     22, Feb-21,      25, 28   ,            28,           0
     22, Mar-21,      26, 29   ,            29,           0
     22, Apr-21,      27, 28   ,            28,           0
     22, May-21,      28, 29   ,            29,           0
     22, Jun-21,      29, 30   ,            30,           0
     22, Jul-21,      30, 31   ,            31,           0
     22, Aug-21,      31, 29   ,            29,           0
     22, Sep-21,      32, 29   ,            29,           0
     22, Oct-21,      33, 31   ,            31,           0
     22, Nov-21,      34, 32   ,            32,           0
     22, Dec-21,      35, 32   ,            32,           0
     22, Jan-22,      36, 30   ,            30,           0
     22, Feb-22,      37, 30   ,            30,           0
     22, Mar-22,      38, 30   ,            30,           0
     22, Apr-22,      39, 31   ,            31,           0
     22, May-22,      40, 31   ,            31,           0
     22, Jun-22,      41, 31   ,            31,           0
     22, Jul-22,      42, 32   ,            32,           0
     22, Aug-22,      43, 32   ,            32,           0
     22, Sep-22,      44, 31   ,            31,           0
     22, Oct-22,      45, 31   ,            31,           0
     22, Nov-22,      46, 29   ,            29,           0
     22, Dec-22,      47, 33   ,            33,           0
     23, Jan-19,       0, 14   ,            14,           0
     23, Feb-19,       1, 14   ,            14,           0
     23, Mar-19,       2, 14   ,            14,           0
     23, Apr-19,       3, 15   ,            15,           0
     23, May-19,       4, 15   ,            15,           0
     23, Jun-19,       5, 15   ,            15,           0
     23, Jul-19,       6, 15   ,            15,           0
     23, Aug-19,       7, 14   ,            14,           0
     23, Sep-19,       8, 15   ,            15,           0
     23, Oct-19,       9, 15   ,            15,           0
     23, Nov-19,      10, 16   ,            16,           0
     23, Dec-19,      11, 17   ,            17,           0
     23, Jan-20,      12, 15   ,            15,           0
     23, Feb-20,      13, 14.0 ,            12,           1
     23, Mar-20,      14, 14.33,            11,           1
     23, Apr-20,      15, 14.67,            13,           1
     23, May-20,      16, 15   ,            15,           0
     23, Jun-20,      17, 15   ,            15,           0
     23, Jul-20,      18, 15   ,            15,           0
     23, Aug-20,      19, 15   ,            15,           0
     23, Sep-20,      20, 16   ,            16,           0
     23, Oct-20,      21, 16   ,            16,           0
     23, Nov-20,      22, 16   ,            16,           0
     23, Dec-20,      23, 16   ,            16,           0
     23, Jan-21,      24, 14   ,            14,           0
     23, Feb-21,      25, 14   ,            14,           0
     23, Mar-21,      26, 14   ,            14,           0
     23, Apr-21,      27, 14   ,            14,           0
     23, May-21,      28, 15   ,            15,           0
     23, Jun-21,      29, 15   ,            15,           0
     23, Jul-21,      30, 15   ,            15,           0
     23, Aug-21,      31, 15   ,            15,           0
     23, Sep-21,      32, 15   ,            15,           0
     23, Oct-21,      33, 16   ,            16,           0
     23, Nov-21,      34, 15   ,            15,           0
     23, Dec-21,      35, 17   ,            17,           0
     23, Jan-22,      36, 15   ,            15,           0
     23, Feb-22,      37, 14   ,            14,           0
     23, Mar-22,      38, 15   ,            15,           0
     23, Apr-22,      39, 15   ,            15,           0
     23, May-22,      40, 15   ,            15,           0
     23, Jun-22,      41, 16   ,            16,           0
     23, Jul-22,      42, 16   ,            16,           0
     23, Aug-22,      43, 15   ,            15,           0
     23, Sep-22,      44, 16   ,            16,           0
     23, Oct-22,      45, 16   ,            16,           0
     23, Nov-22,      46, 15   ,            15,           0
     23, Dec-22,      47, 19   ,            19,           0
     24, Jan-19,       0, 10   ,            10,           0
     24, Feb-19,       1,  9   ,             9,           0
     24, Mar-19,       2,  9   ,             9,           0
     24, Apr-19,       3,  9   ,             9,           0
     24, May-19,       4, 10   ,            10,           0
     24, Jun-19,       5, 10   ,            10,           0
     24, Jul-19,       6, 10   ,            10,           0
     24, Aug-19,       7, 10   ,            10,           0
     24, Sep-19,       8, 11   ,            11,           0
     24, Oct-19,       9, 11   ,            11,           0
     24, Nov-19,      10, 11   ,            11,           0
     24, Dec-19,      11, 13   ,            13,           0
     24, Jan-20,      12, 11   ,            11,           0
     24, Feb-20,      13, 10.33,             9,           1
     24, Mar-20,      14, 11.0 ,             9,           1
     24, Apr-20,      15, 11.67,            10,           1
     24, May-20,      16, 10   ,            10,           0
     24, Jun-20,      17, 12   ,            12,           0
     24, Jul-20,      18, 11   ,            11,           0
     24, Aug-20,      19, 11   ,            11,           0
     24, Sep-20,      20, 12   ,            12,           0
     24, Oct-20,      21, 12   ,            12,           0
     24, Nov-20,      22, 13   ,            13,           0
     24, Dec-20,      23, 13   ,            13,           0
     24, Jan-21,      24, 12   ,            12,           0
     24, Feb-21,      25, 11   ,            11,           0
     24, Mar-21,      26, 12   ,            12,           0
     24, Apr-21,      27, 12   ,            12,           0
     24, May-21,      28, 13   ,            13,           0
     24, Jun-21,      29, 12   ,            12,           0
     24, Jul-21,      30, 12   ,            12,           0
     24, Aug-21,      31, 13   ,            13,           0
     24, Sep-21,      32, 12   ,            12,           0
     24, Oct-21,      33, 14   ,            14,           0
     24, Nov-21,      34, 12   ,            12,           0
     24, Dec-21,      35, 17   ,            17,           0
     24, Jan-22,      36, 13   ,            13,           0
     24, Feb-22,      37, 11   ,            11,           0
     24, Mar-22,      38, 12   ,            12,           0
     24, Apr-22,      39, 14   ,            14,           0
     24, May-22,      40, 13   ,            13,           0
     24, Jun-22,      41, 13   ,            13,           0
     24, Jul-22,      42, 15   ,            15,           0
     24, Aug-22,      43, 13   ,            13,           0
     24, Sep-22,      44, 14   ,            14,           0
     24, Oct-22,      45, 15   ,            15,           0
     24, Nov-22,      46, 15   ,            15,           0
     24, Dec-22,      47, 17   ,            17,           0
     25, Jan-19,       0, 13   ,            13,           0
     25, Feb-19,       1, 13   ,            13,           0
     25, Mar-19,       2, 13   ,            13,           0
     25, Apr-19,       3, 14   ,            14,           0
     25, May-19,       4, 13   ,            13,           0
     25, Jun-19,       5, 14   ,            14,           0
     25, Jul-19,       6, 14   ,            14,           0
     25, Aug-19,       7, 13   ,            13,           0
     25, Sep-19,       8, 14   ,            14,           0
     25, Oct-19,       9, 15   ,            15,           0
     25, Nov-19,      10, 15   ,            15,           0
     25, Dec-19,      11, 17   ,            17,           0
     25, Jan-20,      12, 14   ,            14,           0
     25, Feb-20,      13, 15.0 ,            12,           1
     25, Mar-20,      14, 15.0 ,            12,           1
     25, Apr-20,      15, 15.33,            14,           1
     25, May-20,      16, 15   ,            15,           0
     25, Jun-20,      17, 15   ,            15,           0
     25, Jul-20,      18, 15   ,            15,           0
     25, Aug-20,      19, 15   ,            15,           0
